instname,n,p,q,nonzeroA,nonzeroG,cbfbytes,epinormeucldim,epinorminfdim,epinormspectraldim,epiperexpdim,epipersquaredim,hypogeomeandim,hypoperlogdim,hypoperlogdettridim,nonnegativedim,nonpositivedim,semidefiniterealdim,semidefinitecomplexdim,powerdim,wsospolyinterprealdim,wsospolyinterpcomplexdim,epinormeucl,epinorminf,epinormspectral,epiperexp,epipersquare,hypogeomean,hypoperlog,hypoperlogdettri,nonnegative,nonpositive,semidefinitereal,semidefinitecomplex,power,wsospolyinterpreal,wsospolyinterpcomplex,isdiscrete
weak_clean_20_10_38,55,20,55,904,55,2783,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_39,55,20,55,911,55,2837,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_4,55,20,55,906,55,2826,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_40,55,20,55,897,55,2744,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_41,55,20,55,924,55,2871,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_42,55,20,55,904,55,2773,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_43,55,20,55,901,55,2828,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_44,55,20,55,900,55,2789,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_45,55,20,55,920,55,2855,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_46,55,20,55,901,55,2787,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_47,55,20,55,913,55,2811,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_48,55,20,55,899,55,2805,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_49,55,20,55,915,55,2803,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_5,55,20,55,900,55,2762,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_50,55,20,55,907,55,2825,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_51,55,20,55,902,55,2771,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_52,55,20,55,917,55,2859,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_53,55,20,55,890,55,2719,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_54,55,20,55,892,55,2774,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_55,55,20,55,900,55,2799,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_56,55,20,55,907,55,2828,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_57,55,20,55,905,55,2800,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_58,55,20,55,912,55,2851,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_59,55,20,55,899,55,2825,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_6,55,20,55,920,55,2847,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_60,55,20,55,904,55,2788,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_61,55,20,55,899,55,2796,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_62,55,20,55,901,55,2811,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_63,55,20,55,907,55,2794,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_64,55,20,55,907,55,2828,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_65,55,20,55,921,55,2884,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_66,55,20,55,912,55,2806,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_67,55,20,55,891,55,2741,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_68,55,20,55,891,55,2813,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_69,55,20,55,913,55,2772,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_7,55,20,55,894,55,2743,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_70,55,20,55,892,55,2789,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_71,55,20,55,906,55,2790,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_72,55,20,55,898,55,2764,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_73,55,20,55,904,55,2859,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_74,55,20,55,926,55,2931,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_75,55,20,55,908,55,2840,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_76,55,20,55,908,55,2797,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_77,55,20,55,904,55,2815,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_78,55,20,55,905,55,2775,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_79,55,20,55,910,55,2818,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_8,55,20,55,897,55,2749,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_80,55,20,55,911,55,2855,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_81,55,20,55,895,55,2759,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_82,55,20,55,891,55,2742,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_83,55,20,55,903,55,2803,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_84,55,20,55,897,55,2812,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_85,55,20,55,915,55,2867,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_86,55,20,55,913,55,2856,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_87,55,20,55,911,55,2799,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_88,55,20,55,909,55,2863,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_89,55,20,55,903,55,2765,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_9,55,20,55,898,55,2754,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_90,55,20,55,906,55,2769,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_91,55,20,55,913,55,2901,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_92,55,20,55,909,55,2794,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_93,55,20,55,909,55,2799,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_94,55,20,55,912,55,2858,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_95,55,20,55,894,55,2791,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_96,55,20,55,908,55,2805,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_97,55,20,55,914,55,2781,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_98,55,20,55,892,55,2789,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_clean_20_10_99,55,20,55,901,55,2811,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_1,55,10,55,549,55,2423,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_10,55,10,55,549,55,2440,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_100,55,10,55,548,55,2430,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_11,55,10,55,550,55,2401,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_12,55,10,55,548,55,2400,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_13,55,10,55,549,55,2417,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_14,55,10,55,549,55,2434,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_15,55,10,55,550,55,2435,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_16,55,10,55,549,55,2386,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_17,55,10,55,549,55,2388,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_18,55,10,55,548,55,2397,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_19,55,10,55,550,55,2401,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_2,55,10,55,549,55,2412,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_20,55,10,55,550,55,2411,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_21,55,10,55,549,55,2413,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_22,55,10,55,550,55,2459,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_23,55,10,55,550,55,2436,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_24,55,10,55,550,55,2413,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_25,55,10,55,549,55,2422,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_26,55,10,55,549,55,2372,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_27,55,10,55,547,55,2393,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_28,55,10,55,550,55,2406,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_29,55,10,55,550,55,2428,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_3,55,10,55,548,55,2382,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_30,55,10,55,549,55,2416,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_31,55,10,55,550,55,2435,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_32,55,10,55,550,55,2413,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_33,55,10,55,550,55,2422,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_34,55,10,55,548,55,2443,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_35,55,10,55,550,55,2389,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_36,55,10,55,549,55,2422,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_37,55,10,55,548,55,2387,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_38,55,10,55,548,55,2411,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_39,55,10,55,547,55,2442,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_4,55,10,55,548,55,2382,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_40,55,10,55,550,55,2378,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_41,55,10,55,550,55,2413,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_42,55,10,55,550,55,2422,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_43,55,10,55,550,55,2421,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_44,55,10,55,550,55,2396,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_45,55,10,55,550,55,2418,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_46,55,10,55,550,55,2398,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_47,55,10,55,550,55,2378,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_48,55,10,55,550,55,2452,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_49,55,10,55,550,55,2404,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_5,55,10,55,549,55,2393,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_50,55,10,55,550,55,2386,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_51,55,10,55,550,55,2371,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_52,55,10,55,550,55,2417,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_53,55,10,55,550,55,2399,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_54,55,10,55,550,55,2405,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_55,55,10,55,549,55,2382,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_56,55,10,55,549,55,2411,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_57,55,10,55,550,55,2420,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_58,55,10,55,548,55,2417,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_59,55,10,55,550,55,2456,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_6,55,10,55,550,55,2408,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_60,55,10,55,549,55,2399,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_61,55,10,55,549,55,2421,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_62,55,10,55,550,55,2380,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_63,55,10,55,550,55,2431,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_64,55,10,55,550,55,2412,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_65,55,10,55,550,55,2409,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_66,55,10,55,549,55,2420,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_67,55,10,55,549,55,2410,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_68,55,10,55,549,55,2421,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_69,55,10,55,550,55,2369,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_7,55,10,55,550,55,2399,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_70,55,10,55,550,55,2443,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_71,55,10,55,548,55,2388,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_72,55,10,55,550,55,2406,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_73,55,10,55,550,55,2407,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_74,55,10,55,549,55,2450,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_75,55,10,55,550,55,2412,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_76,55,10,55,550,55,2407,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_77,55,10,55,550,55,2426,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_78,55,10,55,547,55,2364,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_79,55,10,55,550,55,2427,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_8,55,10,55,550,55,2416,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_80,55,10,55,550,55,2428,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_81,55,10,55,549,55,2400,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_82,55,10,55,550,55,2390,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_83,55,10,55,549,55,2398,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_84,55,10,55,548,55,2380,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_85,55,10,55,550,55,2425,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_86,55,10,55,549,55,2404,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_87,55,10,55,550,55,2417,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_88,55,10,55,550,55,2447,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
weak_messy_10_10_89,55,10,55,549,55,2396,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false
